,TMIN,SNOW,TMAX,PRCP,SNWD
9627,0.7227722772277227,0.0,0.6880733944954128,0.0,0.0
9628,0.5742574257425743,0.0,0.6513761467889908,0.0,0.0
9629,0.5841584158415842,0.0,0.743119266055046,0.002506265664160401,0.0
9630,0.7920792079207921,0.0,0.743119266055046,0.005012531328320802,0.0
9631,0.8118811881188118,0.0,0.706422018348624,0.03007518796992481,0.0
9632,0.7920792079207921,0.0,0.6880733944954128,0.10776942355889724,0.0
9633,0.7029702970297029,0.0,0.6880733944954128,0.017543859649122806,0.0
9634,0.6435643564356436,0.0,0.6055045871559633,0.0,0.0
9635,0.6138613861386139,0.0,0.6605504587155964,0.0,0.0
9636,0.7029702970297029,0.0,0.7889908256880734,0.0,0.0
9637,0.7524752475247525,0.0,0.743119266055046,0.017543859649122806,0.0
9638,0.6435643564356436,0.0,0.706422018348624,0.0,0.0
9639,0.6138613861386139,0.0,0.6697247706422019,0.0,0.0
9640,0.6435643564356436,0.0,0.6605504587155964,0.0,0.0
9641,0.6534653465346534,0.0,0.6605504587155964,0.0,0.0
9642,0.6435643564356436,0.0,0.706422018348624,0.0,0.0
9643,0.6237623762376238,0.0,0.7247706422018348,0.0,0.0
9644,0.7227722772277227,0.0,0.743119266055046,0.0,0.0
9645,0.7425742574257426,0.0,0.7247706422018348,0.005012531328320802,0.0
9646,0.7821782178217822,0.0,0.7614678899082569,0.0,0.0
9647,0.7920792079207921,0.0,0.7247706422018348,0.12030075187969924,0.0
9648,0.7524752475247525,0.0,0.7339449541284404,0.002506265664160401,0.0
9649,0.7128712871287128,0.0,0.6880733944954128,0.0,0.0
9650,0.7227722772277227,0.0,0.7339449541284404,0.0,0.0
9651,0.6336633663366337,0.0,0.779816513761468,0.0,0.0
9652,0.7425742574257426,0.0,0.7981651376146789,0.0,0.0
9653,0.693069306930693,0.0,0.8256880733944955,0.0,0.0
9654,0.7227722772277227,0.0,0.8623853211009175,0.0,0.0
9655,0.7227722772277227,0.0,0.8715596330275229,0.0,0.0
9656,0.7722772277227723,0.0,0.8990825688073395,0.0,0.0
9657,0.7920792079207921,0.0,0.8715596330275229,0.0,0.0
9658,0.8613861386138614,0.0,0.889908256880734,0.005012531328320802,0.0
9659,0.7524752475247525,0.0,0.8990825688073395,0.0,0.0
9660,0.7722772277227723,0.0,0.8807339449541285,0.0,0.0
9661,0.8316831683168316,0.0,0.8990825688073395,0.0,0.0
9662,0.8613861386138614,0.0,0.889908256880734,0.0,0.0
9663,0.8514851485148515,0.0,0.8256880733944955,0.14285714285714285,0.0
9664,0.693069306930693,0.0,0.779816513761468,0.0,0.0
9665,0.7920792079207921,0.0,0.8623853211009175,0.0,0.0
9666,0.8613861386138614,0.0,0.81651376146789,0.14536340852130325,0.0
9667,0.7722772277227723,0.0,0.7522935779816514,0.0,0.0
9668,0.801980198019802,0.0,0.7155963302752294,0.0,0.0
9669,0.8316831683168316,0.0,0.7981651376146789,0.0,0.0
9670,0.7524752475247525,0.0,0.81651376146789,0.0,0.0
9671,0.7821782178217822,0.0,0.7522935779816514,0.03258145363408521,0.0
9672,0.8910891089108911,0.0,0.7614678899082569,0.23057644110275688,0.0
9673,0.7722772277227723,0.0,0.8348623853211009,0.0,0.0
9674,0.8316831683168316,0.0,0.8623853211009175,0.0,0.0
9675,0.8910891089108911,0.0,0.81651376146789,0.0,0.0
9676,0.7920792079207921,0.0,0.8256880733944955,0.0,0.0
9677,0.7524752475247525,0.0,0.7889908256880734,0.07518796992481203,0.0
9678,,0.0,0.7522935779816514,0.06766917293233082,0.0
9679,0.7425742574257426,0.0,0.7889908256880734,0.06516290726817042,0.0
9680,0.7425742574257426,0.0,0.779816513761468,0.0,0.0
9681,0.7722772277227723,0.0,0.7981651376146789,0.0,0.0
9682,0.7524752475247525,0.0,0.8256880733944955,0.0,0.0
9683,0.7623762376237624,0.0,0.8440366972477065,0.0,0.0
9684,0.7524752475247525,0.0,0.853211009174312,0.020050125313283207,0.0
9685,0.7722772277227723,0.0,0.8256880733944955,0.002506265664160401,0.0
9686,0.7623762376237624,0.0,0.81651376146789,0.0,0.0
9687,0.8514851485148515,0.0,0.8807339449541285,0.0,0.0
9688,0.8811881188118812,0.0,0.8990825688073395,0.0,0.0
9689,0.7920792079207921,0.0,0.8440366972477065,0.0,0.0
9690,0.7326732673267327,0.0,0.8073394495412844,0.0,0.0
9691,,0.0,0.8990825688073395,0.0,0.0
9692,0.8910891089108911,0.0,0.908256880733945,0.0,0.0
9693,0.8316831683168316,0.0,0.8073394495412844,0.020050125313283207,0.0
9694,0.7524752475247525,0.0,0.779816513761468,0.002506265664160401,0.0
9695,,0.0,0.8348623853211009,0.0,0.0
9696,,0.0,0.853211009174312,0.0,0.0
9697,,0.0,0.8623853211009175,0.0,0.0
9698,,0.0,0.8256880733944955,0.3258145363408521,0.0
9699,,0.0,0.779816513761468,0.010025062656641603,0.0
9700,0.8910891089108911,0.0,0.853211009174312,0.07017543859649122,0.0
9701,0.9207920792079208,0.0,0.8348623853211009,0.0,0.0
9702,0.8415841584158416,0.0,0.8440366972477065,0.0,0.0
9703,0.8415841584158416,0.0,0.8440366972477065,0.002506265664160401,0.0
9704,0.8613861386138614,0.0,0.8623853211009175,0.0,0.0
9705,0.8514851485148515,0.0,0.853211009174312,0.0,0.0
9706,0.8811881188118812,0.0,0.8073394495412844,0.10275689223057644,0.0
9707,0.801980198019802,0.0,0.81651376146789,0.0,0.0
9708,0.8514851485148515,0.0,0.7981651376146789,0.005012531328320802,0.0
9709,0.7623762376237624,0.0,0.7706422018348624,0.0,0.0
9710,0.7425742574257426,0.0,0.7522935779816514,0.0,0.0
9711,0.6534653465346534,0.0,0.7706422018348624,0.0,0.0
9712,0.6831683168316831,0.0,0.8073394495412844,0.0,0.0
9713,0.693069306930693,0.0,0.8073394495412844,0.002506265664160401,0.0
9714,0.801980198019802,0.0,0.7247706422018348,0.002506265664160401,0.0
9715,0.7524752475247525,0.0,0.706422018348624,0.045112781954887216,0.0
9716,0.6831683168316831,0.0,0.7614678899082569,0.0,0.0
9717,0.7029702970297029,0.0,0.8256880733944955,0.0,0.0
9718,0.7128712871287128,0.0,0.8348623853211009,0.0,0.0
9719,0.801980198019802,0.0,0.8348623853211009,0.0,0.0
9720,0.8613861386138614,0.0,0.8623853211009175,0.0,0.0
9721,0.8514851485148515,0.0,0.8348623853211009,0.045112781954887216,0.0
9722,0.8118811881188118,0.0,0.81651376146789,0.0,0.0
9723,0.7920792079207921,0.0,0.7522935779816514,0.0,0.0
9724,0.7029702970297029,0.0,0.7706422018348624,0.0,0.0
9725,0.6534653465346534,0.0,0.8073394495412844,0.0,0.0
9726,0.6831683168316831,0.0,0.8348623853211009,0.0,0.0
9727,0.6831683168316831,0.0,0.8440366972477065,0.0,0.0
9728,0.7425742574257426,0.0,0.8440366972477065,0.0,0.0
9729,0.7326732673267327,0.0,0.853211009174312,0.0,0.0
9730,0.7920792079207921,0.0,0.8623853211009175,0.0,0.0
9731,0.8217821782178217,0.0,0.8715596330275229,0.0,0.0
9732,0.8217821782178217,0.0,0.8348623853211009,0.0,0.0
9733,0.8316831683168316,0.0,0.8440366972477065,0.0,0.0
9734,0.8415841584158416,0.0,0.853211009174312,0.0,0.0
9735,0.8316831683168316,0.0,0.8807339449541285,0.0,0.0
9736,0.8910891089108911,0.0,0.81651376146789,0.0,0.0
9737,0.7326732673267327,0.0,0.7706422018348624,0.0,0.0
9738,0.6534653465346534,0.0,0.743119266055046,0.0,0.0
9739,0.6633663366336633,0.0,0.8440366972477065,0.0,0.0
9740,0.8217821782178217,0.0,0.81651376146789,0.0,0.0
9741,0.693069306930693,0.0,0.8073394495412844,0.0,0.0
9742,0.6435643564356436,0.0,0.8073394495412844,0.0,0.0
9743,0.8118811881188118,0.0,0.8348623853211009,0.0,0.0
9744,0.7920792079207921,0.0,0.7889908256880734,0.0,0.0
9745,0.6237623762376238,0.0,0.779816513761468,0.0,0.0
9746,0.6435643564356436,0.0,0.8440366972477065,0.0,0.0
9747,0.693069306930693,0.0,0.8990825688073395,0.0,0.0
9748,0.7524752475247525,0.0,0.7889908256880734,0.0,0.0
9749,0.6633663366336633,0.0,0.6880733944954128,0.14035087719298245,0.0
9750,0.7128712871287128,0.0,0.7889908256880734,0.0,0.0
9751,0.7326732673267327,0.0,0.8348623853211009,0.0,0.0
9752,0.6732673267326732,0.0,0.8348623853211009,0.0,0.0
9753,0.7425742574257426,0.0,0.853211009174312,0.0,0.0
9754,0.7920792079207921,0.0,0.7706422018348624,0.0,0.0
9755,0.8316831683168316,0.0,0.6605504587155964,0.17293233082706766,0.0
9756,0.8217821782178217,0.0,0.6880733944954128,0.12781954887218044,0.0
9757,0.7623762376237624,0.0,0.7614678899082569,0.007518796992481203,0.0
9758,0.6831683168316831,0.0,0.7981651376146789,0.0,0.0
9759,0.8118811881188118,0.0,0.6880733944954128,0.10025062656641603,0.0
9760,0.6138613861386139,0.0,0.6422018348623854,0.0,0.0
9761,0.594059405940594,0.0,0.6238532110091743,0.022556390977443608,0.0
9762,0.6534653465346534,0.0,0.6513761467889908,0.0,0.0
9763,0.5445544554455446,0.0,0.6513761467889908,0.0,0.0
9764,0.5643564356435644,0.0,0.6788990825688074,0.0,0.0
9765,0.7227722772277227,0.0,0.6055045871559633,0.16290726817042606,0.0
9766,0.7524752475247525,0.0,0.6422018348623854,0.20050125313283207,0.0
9767,0.6336633663366337,0.0,0.6238532110091743,0.002506265664160401,0.0
9768,0.6039603960396039,0.0,0.6788990825688074,0.0,0.0
9769,0.6237623762376238,0.0,0.7247706422018348,0.0,0.0
9770,0.6336633663366337,0.0,0.7706422018348624,0.0,0.0
9771,0.6435643564356436,0.0,0.7339449541284404,0.0,0.0
9772,0.693069306930693,0.0,0.743119266055046,0.0,0.0
9773,0.6534653465346534,0.0,0.7706422018348624,0.0,0.0
9774,0.7128712871287128,0.0,0.7981651376146789,0.0,0.0
9775,0.6633663366336633,0.0,0.7155963302752294,0.20050125313283207,0.0
9776,0.6237623762376238,0.0,,0.14786967418546365,0.0
9777,0.6039603960396039,0.0,0.5596330275229359,0.0,0.0
9778,0.6435643564356436,0.0,0.5504587155963303,0.0,0.0
9779,0.6138613861386139,0.0,0.5963302752293579,0.0,0.0
9780,0.6039603960396039,0.0,0.6513761467889908,0.0,0.0
9781,0.6039603960396039,0.0,0.7614678899082569,0.0,0.0
9782,0.7524752475247525,0.0,0.706422018348624,0.0,0.0
9783,0.5841584158415842,0.0,0.6330275229357799,0.0,0.0
9784,0.7029702970297029,0.0,0.6513761467889908,0.0,0.0
9785,0.5544554455445545,0.0,0.5321100917431193,0.0,0.0
9786,0.5346534653465347,0.0,0.4954128440366973,0.0,0.0
9787,0.4455445544554455,0.0,0.4954128440366973,0.0,0.0
9788,0.5445544554455446,0.0,0.45871559633027525,0.0,0.0
9789,0.5841584158415842,0.0,0.44036697247706424,0.10526315789473684,0.0
9790,0.5544554455445545,0.0,0.47706422018348627,0.0,0.0
9791,0.504950495049505,0.0,0.44954128440366975,0.0,0.0
9792,0.4455445544554455,0.0,0.48623853211009177,0.0,0.0
9793,0.6039603960396039,0.0,0.5137614678899083,0.10275689223057644,0.0
9794,0.6237623762376238,0.0,0.4954128440366973,0.005012531328320802,0.0
9795,0.5247524752475248,0.0,0.45871559633027525,0.0,0.0
9796,0.43564356435643564,0.0,0.41284403669724773,0.0,0.0
9797,0.42574257425742573,0.0,0.47706422018348627,0.0,0.0
9798,0.5148514851485149,0.0,0.5596330275229359,0.0,0.0
9799,0.5643564356435644,0.0,0.45871559633027525,0.0,0.0
9800,0.5247524752475248,0.0,0.45871559633027525,0.06015037593984962,0.0
9801,0.4455445544554455,0.0,0.5137614678899083,0.0,0.0
9802,0.5148514851485149,0.0,0.5596330275229359,0.0,0.0
9803,0.4455445544554455,0.0,0.5504587155963303,0.0,0.0
9804,0.5148514851485149,0.0,0.5045871559633028,0.0,0.0
9805,0.504950495049505,0.03333333333333333,0.47706422018348627,0.007518796992481203,0.0
9806,0.4455445544554455,0.0,0.5137614678899083,0.0,0.0
9807,0.5148514851485149,0.0,0.5045871559633028,0.0,0.0
9808,0.4158415841584158,0.022222222222222223,0.3761467889908257,0.005012531328320802,0.0
9809,0.38613861386138615,0.0,0.5045871559633028,0.0,0.0
9810,0.5346534653465347,0.0,0.44036697247706424,0.0,0.0
9811,0.504950495049505,0.05555555555555556,0.3761467889908257,0.012531328320802004,0.0
