0,1,2
0.27338151814373,0.008162768176886437,-0.07979999946532834
0.37108439704870433,0.0690893870078958,0.10316000044407758
0.2796824380731111,-0.032200024552444306,-0.12899999944096663
0.2763502581104573,-0.017200025061825275,-0.1259999994424521
0.2838500580264016,-0.019000025000699527,-0.12399999944344231
0.2753178181220284,-0.027400024715446225,-0.11999999944542306
0.27269869815138303,-0.01870002501088719,-0.09879999945592033
0.2816983780505169,-0.008420025359982874,-0.10399999945334548
0.281465598053126,-0.01070002528255698,-0.12699999944195683
0.2768772581045509,-0.01600002510257581,-0.10899999945086969
0.2776161380962696,-0.009640025318553236,-0.08659999946196129
0.27523061812300575,-0.015500025119555061,-0.08869999946092144
0.27653188810842155,-0.016900025072012825,-0.09619999945720781
0.27643397810951886,-0.008600025353870278,-0.10499999945285043
0.2939544779131542,0.09458966614193864,-0.032799999488600795
0.28080907806048416,-0.047900024019292275,-0.2009999994053152
0.2833894880315637,-0.028000024695070902,-0.12699999944195683
0.2762324781117773,-0.02140002491919868,-0.07579999946730898
0.27311168814675435,-0.03120002458640314,-0.07789999946626913
0.28241577804247675,-0.008010025373906049,-0.13499999943799568
0.2815003780527361,-0.00012202564177243858,-0.13499999943799568
0.27538697812125346,-0.018500025017679,-0.11299999944888917
0.27670386810649417,-0.014300025160305596,-0.10999999945037453
0.2797520780723308,-0.014700025146722084,-0.11199999944938421
0.27740466809863995,-0.015500025119555061,-0.10599999945235516
0.27596619811476164,-0.01630002509238815,-0.10599999945235516
0.4737080458985281,-0.04970002395816653,-0.5029999992557774
0.2105165488483025,0.009155362943179202,-0.051299999479440306
0.29242164793033365,-0.012500025221431232,-0.10299999945384064
0.27706765810241696,-0.012100025235014744,-0.10299999945384064
0.2753932281211835,-0.014100025167097296,-0.11199999944938421
0.27712095810181947,-0.014600025150118046,-0.10899999945086969
0.2769330581039253,-0.015000025136534423,-0.10899999945086969
0.2761885781122695,-0.01560002511615921,-0.10799999945136496
0.27559206811895476,-0.014400025156909746,-0.10099999945483107
0.27694534810378757,-0.017300025058429425,-0.10599999945235516
-0.28399998560929907,-0.10300002214816628,0.059291335465799344
0.3346398074571648,-0.0028400255494726023,-0.13499999943799568
0.2595878882983249,-0.02390002483430176,-0.0977999994564156
0.25552393834387255,-0.01600002510257581,-0.10999999945037453
0.2629512482606293,-0.008010025373906049,-0.11899999944591821
0.2382416885375671,-0.022100024895427506,-0.10199999945433591
0.29859784786111265,-0.020200024959949103,-0.10299999945384064
0.2956968078936266,-0.015300025126346872,-0.10799999945136496
0.24598337845080032,-0.02330002485467697,-0.10399999945334548
0.26939608818839766,-0.01840002502107485,-0.10799999945136496
0.2797614280722258,-0.017000025068616975,-0.10999999945037453
0.28612082800095173,-0.016600025082200487,-0.11199999944938421
0.2890526179680928,-0.01600002510257581,-0.10899999945086969
0.2651418482360779,-0.06930002329257545,-0.027099999491423166
0.28518554801143403,-0.011700025248598367,-0.11299999944888917
0.2591611883031073,-0.017600025048241763,-0.10799999945136496
0.271093008169379,-0.01890002500409549,-0.10499999945285043
0.2733416381441769,-0.01830002502447059,-0.10599999945235516
0.2859108480033048,-0.017100025065221236,-0.11199999944938421
0.24683386844126853,-0.019000025000699527,-0.10599999945235516
0.28411782802340046,-0.017200025061825275,-0.10499999945285043
0.26971518818482143,-0.016800025075408676,-0.10799999945136496
0.2767627381058344,-0.016700025078804637,-0.11099999944987948
0.27636983811023774,-0.01880002500749134,-0.10899999945086969
0.3109427877227542,-0.01080002527916113,-0.11399999944839401
